Host.h	Host.human	Host.mouse	Host.monkey	Parasite.p	Parasite.Pchabaudi	Parasite.Pvivax	Parasite.Pberghei	Parasite.Pfalciparum	Parasite.Pcoatneyi	Parasite.Pcynomolgi	Parasite.Pyoelii	Weight
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001308	PCHAS_131250	PVX_118210	PBANKA_130930	PF3D7_1445500	PCOAH_00046630	PCYB_126960	PY17X_1313100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001308	PCHAS_131250	PVX_118210	PBANKA_130930	PF3D7_1445500	PCOAH_00046630	PCYB_126960	PY17X_1313100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001308	PCHAS_131250	PVX_118210	PBANKA_130930	PF3D7_1445500	PCOAH_00046630	PCYB_126960	PY17X_1313100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001308	PCHAS_131250	PVX_118210	PBANKA_130930	PF3D7_1445500	PCOAH_00046630	PCYB_126960	PY17X_1313100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001308	PCHAS_131250	PVX_118210	PBANKA_130930	PF3D7_1445500	PCOAH_00046630	PCYB_126960	PY17X_1313100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001309	PCHAS_131260	PVX_118205	PBANKA_130940	PF3D7_1445600	PCOAH_00046620	PCYB_126940	PY17X_1313200	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001310	PCHAS_131270	PVX_118200	PBANKA_130950	PF3D7_1445700	PCOAH_00046610	PCYB_126930	PY17X_1313300	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001310	PCHAS_131270	PVX_118200	PBANKA_130950	PF3D7_1445700	PCOAH_00046610	PCYB_126930	PY17X_1313300	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001311	PCHAS_131280	PVX_118195	PBANKA_130960	PF3D7_1445800	PCOAH_00046600	PCYB_126920	PY17X_1313400	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001311	PCHAS_131280	PVX_118195	PBANKA_130960	PF3D7_1445800	PCOAH_00046600	PCYB_126920	PY17X_1313400	4
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001312	PCHAS_131290	PVX_118190	PBANKA_130970	PF3D7_1445900	PCOAH_00046590	PCYB_126910	PY17X_1313500	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001316	PCHAS_131360	PVX_118165	PBANKA_131030	PF3D7_1446500	PCOAH_00046540	PCYB_126860	PY17X_1314100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001316	PCHAS_131360	PVX_118165	PBANKA_131030	PF3D7_1446500	PCOAH_00046540	PCYB_126860	PY17X_1314100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001316	PCHAS_131360	PVX_118165	PBANKA_131030	PF3D7_1446500	PCOAH_00046540	PCYB_126860	PY17X_1314100	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001317	PCHAS_131370	PVX_118162	PBANKA_131040	PF3D7_1446600	PCOAH_00046530	PCYB_126850	PY17X_1314200	3
h_OG0003707	ENSG00000120686	ENSMUSG00000027746	ENSMMUG00000014990	p_OG0001318	PCHAS_131380	PVX_118160	PBANKA_131050	PF3D7_1446700	PCOAH_00046520	PCYB_126840	PY17X_1314300	3
h_OG0003714	ENSG00000135378	ENSMUSG00000027171	ENSMMUG00000042499	p_OG0001320	PCHAS_131400	PVX_118150	PBANKA_131070	PF3D7_1446900	PCOAH_00046500	PCYB_126820	PY17X_1314500	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001321	PCHAS_131410	PVX_118145	PBANKA_131080	PF3D7_1447000	PCOAH_00046490	PCYB_126810	PY17X_1314600	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001321	PCHAS_131410	PVX_118145	PBANKA_131080	PF3D7_1447000	PCOAH_00046490	PCYB_126810	PY17X_1314600	4
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001329	PCHAS_131510	PVX_118095	PBANKA_131180	PF3D7_1448000	PCOAH_00046380	PCYB_126710	PY17X_1315600	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001348	PCHAS_131740	PVX_117965	PBANKA_131410	PF3D7_1450400	PCOAH_00046150	PCYB_126470	PY17X_1317900	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001348	PCHAS_131740	PVX_117965	PBANKA_131410	PF3D7_1450400	PCOAH_00046150	PCYB_126470	PY17X_1317900	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001348	PCHAS_131740	PVX_117965	PBANKA_131410	PF3D7_1450400	PCOAH_00046150	PCYB_126470	PY17X_1317900	4
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001350	PCHAS_131760	PVX_117950	PBANKA_131430	PF3D7_1450600	PCOAH_00046130	PCYB_126450	PY17X_1318100	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001350	PCHAS_131760	PVX_117950	PBANKA_131430	PF3D7_1450600	PCOAH_00046130	PCYB_126450	PY17X_1318100	3
h_OG0003716	ENSG00000105640	ENSMUSG00000045128	ENSMMUG00000028844	p_OG0001356	PCHAS_131830	PVX_117915	PBANKA_131500	PF3D7_1451300	PCOAH_00046070	PCYB_126380	PY17X_1318800	3
h_OG0003718	ENSG00000236609	ENSMUSG00000093910	ENSMMUG00000038892	p_OG0001362	PCHAS_131890	PVX_117885	PBANKA_131560	PF3D7_1451900	PCOAH_00045990	PCYB_126320	PY17X_1319400	3
h_OG0003718	ENSG00000236609	ENSMUSG00000093910	ENSMMUG00000038892	p_OG0001362	PCHAS_131890	PVX_117885	PBANKA_131560	PF3D7_1451900	PCOAH_00045990	PCYB_126320	PY17X_1319400	3
h_OG0003725	ENSG00000006125	ENSMUSG00000035152	ENSMMUG00000006048	p_OG0001362	PCHAS_131890	PVX_117885	PBANKA_131560	PF3D7_1451900	PCOAH_00045990	PCYB_126320	PY17X_1319400	3
h_OG0003735	ENSG00000167925	ENSMUSG00000017747	ENSMMUG00000006407	p_OG0001362	PCHAS_131890	PVX_117885	PBANKA_131560	PF3D7_1451900	PCOAH_00045990	PCYB_126320	PY17X_1319400	3
h_OG0003748	ENSG00000104517	ENSMUSG00000037487	ENSMMUG00000020766	p_OG0001362	PCHAS_131890	PVX_117885	PBANKA_131560	PF3D7_1451900	PCOAH_00045990	PCYB_126320	PY17X_1319400	3
h_OG0003750	ENSG00000087266	ENSMUSG00000054520	ENSMMUG00000014335	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003750	ENSG00000087266	ENSMUSG00000054520	ENSMMUG00000014335	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003752	ENSG00000106993	ENSMUSG00000024780	ENSMMUG00000000141	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003753	ENSG00000182220	ENSMUSG00000031007	ENSMMUG00000012762	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003759	ENSG00000142507	ENSMUSG00000018286	ENSMMUG00000012999	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	4
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001367	PCHAS_131940	PVX_117860	PBANKA_131610	PF3D7_1452400	PCOAH_00045940	PCYB_126270	PY17X_1319900	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001372	PCHAS_131990	PVX_117840	PBANKA_131660	PF3D7_1452900	PCOAH_00045890	PCYB_126225	PY17X_1320400	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001372	PCHAS_131990	PVX_117840	PBANKA_131660	PF3D7_1452900	PCOAH_00045890	PCYB_126225	PY17X_1320400	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001372	PCHAS_131990	PVX_117840	PBANKA_131660	PF3D7_1452900	PCOAH_00045890	PCYB_126225	PY17X_1320400	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001372	PCHAS_131990	PVX_117840	PBANKA_131660	PF3D7_1452900	PCOAH_00045890	PCYB_126225	PY17X_1320400	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001379	PCHAS_132070	PVX_117795	PBANKA_131740	PF3D7_1453700	PCOAH_00045810	PCYB_126160	PY17X_1321200	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001380	PCHAS_132080	PVX_117790	PBANKA_131750	PF3D7_1453800	PCOAH_00045800	PCYB_126150	PY17X_1321300	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001384	PCHAS_132120	PVX_117770	PBANKA_131790	PF3D7_1454200	PCOAH_00045760	PCYB_126110	PY17X_1321700	3
h_OG0003765	ENSG00000136068	ENSMUSG00000025278	ENSMMUG00000000706	p_OG0001385	PCHAS_132130	PVX_117765	PBANKA_131800	PF3D7_1454300	PCOAH_00045750	PCYB_126100	PY17X_1321800	3
h_OG0003780	ENSG00000118961	ENSMUSG00000037669	ENSMMUG00000003355	p_OG0001385	PCHAS_132130	PVX_117765	PBANKA_131800	PF3D7_1454300	PCOAH_00045750	PCYB_126100	PY17X_1321800	3
h_OG0003784	ENSG00000123213	ENSMUSG00000021710	ENSMMUG00000016522	p_OG0001385	PCHAS_132130	PVX_117765	PBANKA_131800	PF3D7_1454300	PCOAH_00045750	PCYB_126100	PY17X_1321800	3
h_OG0003799	ENSG00000205629	ENSMUSG00000030763	ENSMMUG00000005942	p_OG0001385	PCHAS_132130	PVX_117765	PBANKA_131800	PF3D7_1454300	PCOAH_00045750	PCYB_126100	PY17X_1321800	3
h_OG0003801	ENSG00000113387	ENSMUSG00000022205	ENSMMUG00000046181	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003804	ENSG00000186432	ENSMUSG00000027782	ENSMMUG00000018083	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003805	ENSG00000060749	ENSMUSG00000074994	ENSMMUG00000001536	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003805	ENSG00000060749	ENSMUSG00000074994	ENSMMUG00000001536	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003807	ENSG00000273749	ENSMUSG00000030447	ENSMMUG00000003890	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003810	ENSG00000171566	ENSMUSG00000027998	ENSMMUG00000021301	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003816	ENSG00000170043	ENSMUSG00000049299	ENSMMUG00000022230	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003818	ENSG00000002834	ENSMUSG00000038366	ENSMMUG00000007799	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003819	ENSG00000182095	ENSMUSG00000039477	ENSMMUG00000008220	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003819	ENSG00000182095	ENSMUSG00000039477	ENSMMUG00000008220	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003819	ENSG00000182095	ENSMUSG00000039477	ENSMMUG00000008220	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003822	ENSG00000106785	ENSMUSG00000039853	ENSMMUG00000001773	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	3
h_OG0003822	ENSG00000106785	ENSMUSG00000039853	ENSMMUG00000001773	p_OG0001386	PCHAS_132140	PVX_117760	PBANKA_131810	PF3D7_1454400	PCOAH_00045740	PCYB_126090	PY17X_1321900	4
h_OG0003824	ENSG00000170037	ENSMUSG00000032782	ENSMMUG00000022225	p_OG0001387	PCHAS_132150	PVX_117755	PBANKA_131820	PF3D7_1454500	PCOAH_00045730	PCYB_126080	PY17X_1322000	3
h_OG0003824	ENSG00000170037	ENSMUSG00000032782	ENSMMUG00000022225	p_OG0001387	PCHAS_132150	PVX_117755	PBANKA_131820	PF3D7_1454500	PCOAH_00045730	PCYB_126080	PY17X_1322000	3
h_OG0003824	ENSG00000170037	ENSMUSG00000032782	ENSMMUG00000022225	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003824	ENSG00000170037	ENSMUSG00000032782	ENSMMUG00000022225	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003829	ENSG00000170088	ENSMUSG00000025521	ENSMMUG00000021912	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003833	ENSG00000108651	ENSMUSG00000035575	ENSMMUG00000020403	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003834	ENSG00000129219	ENSMUSG00000020828	ENSMMUG00000005666	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003834	ENSG00000129219	ENSMUSG00000020828	ENSMMUG00000005666	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003834	ENSG00000129219	ENSMUSG00000020828	ENSMMUG00000005666	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003834	ENSG00000129219	ENSMUSG00000020828	ENSMMUG00000005666	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003835	ENSG00000109466	ENSMUSG00000031605	ENSMMUG00000017342	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003835	ENSG00000109466	ENSMUSG00000031605	ENSMMUG00000017342	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003835	ENSG00000109466	ENSMUSG00000031605	ENSMMUG00000017342	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001389	PCHAS_132170	PVX_117745	PBANKA_131840	PF3D7_1454700	PCOAH_00045710	PCYB_126060	PY17X_1322200	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001391	PCHAS_132190	PVX_117735	PBANKA_131860	PF3D7_1454900	PCOAH_00045690	PCYB_126040	PY17X_1322400	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001405	PCHAS_132340	PVX_117645	PBANKA_132010	PF3D7_1456400	PCOAH_00045510	PCYB_125870	PY17X_1323900	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003837	ENSG00000132819	ENSMUSG00000027510	ENSMMUG00000031391	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003846	ENSG00000108106	ENSMUSG00000060860	ENSMMUG00000016507	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003853	ENSG00000102580	ENSMUSG00000022136	ENSMMUG00000005841	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003864	ENSG00000015475	ENSMUSG00000004446	ENSMMUG00000020799	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003868	ENSG00000100345	ENSMUSG00000022443	ENSMMUG00000006101	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003876	ENSG00000101199	ENSMUSG00000027575	ENSMMUG00000015911	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003877	ENSG00000134153	ENSMUSG00000055943	ENSMMUG00000000010	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003878	ENSG00000147853	ENSMUSG00000024782	ENSMMUG00000000143	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	4
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001406	PCHAS_132350	PVX_117640	PBANKA_132020	PF3D7_1456500	PCOAH_00045500	PCYB_125860	PY17X_1324000	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003884	ENSG00000221983	ENSMUSG00000068240	ENSMMUG00000016085	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003886	ENSG00000122873	ENSMUSG00000037710	ENSMMUG00000019823	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003886	ENSG00000122873	ENSMUSG00000037710	ENSMMUG00000019823	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003886	ENSG00000122873	ENSMUSG00000037710	ENSMMUG00000019823	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
h_OG0003891	ENSG00000135336	ENSMUSG00000040044	ENSMMUG00000002821	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	4
h_OG0003895	ENSG00000112339	ENSMUSG00000019977	ENSMMUG00000004802	p_OG0001408	PCHAS_132370	PVX_117630	PBANKA_132040	PF3D7_1456700	PCOAH_00045480	PCYB_125840	PY17X_1324200	3
