"Orthogroup"	"Pchabaudi"	"Pvivax"	"Pberghei"	"Pfalciparum"	"Pcoatneyi"	"Pcynomolgi"	"Pyoelii"
"p_OG0000846"	"PCHAS_146490"	"PVX_101370"	"PBANKA_146260"	"PF3D7_1249700"	"PCOAH_00051750"	"PCYB_147410"	"PY17X_1465200"
"p_OG0000847"	"PCHAS_146500"	"PVX_101385"	"PBANKA_146270"	"PF3D7_1249800"	"PCOAH_00051740"	"PCYB_147420"	"PY17X_1465300"
"p_OG0000848"	"PCHAS_146510"	"PVX_101390"	"PBANKA_146280"	"PF3D7_1249900"	"PCOAH_00051650"	"PCYB_147430"	"PY17X_1465400"
"p_OG0000849"	"PCHAS_146520"	"PVX_101395"	"PBANKA_146290"	"PF3D7_1250000"	"PCOAH_00051640"	"PCYB_147440"	"PY17X_1465500"
"p_OG0000850"	"PCHAS_146530"	"PVX_101400"	"PBANKA_146300"	"PF3D7_1250100"	"PCOAH_00051630"	"PCYB_147450"	"PY17X_1465600"
"p_OG0000851"	"PCHAS_146540"	"PVX_101405"	"PBANKA_146310"	"PF3D7_1250200"	"PCOAH_00051620"	"PCYB_147460"	"PY17X_1465700"
"p_OG0000852"	"PCHAS_146550"	"PVX_101410"	"PBANKA_146320"	"PF3D7_1250300"	"PCOAH_00051610"	"PCYB_147470"	"PY17X_1465800"
"p_OG0000853"	"PCHAS_146560"	"PVX_101415"	"PBANKA_146330"	"PF3D7_1250400"	"PCOAH_00051600"	"PCYB_147480"	"PY17X_1465900"
"p_OG0000854"	"PCHAS_146570"	"PVX_101420"	"PBANKA_146340"	"PF3D7_1250500"	"PCOAH_00051590"	"PCYB_147490"	"PY17X_1466000"
"p_OG0000855"	"PCHAS_146580"	"PVX_101425"	"PBANKA_146350"	"PF3D7_1250600"	"PCOAH_00051580"	"PCYB_147500"	"PY17X_1466100"
"p_OG0000856"	"PCHAS_146590"	"PVX_101430"	"PBANKA_146360"	"PF3D7_1250700"	"PCOAH_00051570"	"PCYB_147510"	"PY17X_1466200"
"p_OG0000857"	"PCHAS_146600"	"PVX_101435"	"PBANKA_146370"	"PF3D7_1250800"	"PCOAH_00051560"	"PCYB_147520"	"PY17X_1466300"
"p_OG0000858"	"PCHAS_146610"	"PVX_101440"	"PBANKA_146380"	"PF3D7_1250900"	"PCOAH_00051550"	"PCYB_147530"	"PY17X_1466400"
"p_OG0000859"	"PCHAS_146630"	"PVX_101445"	"PBANKA_146400"	"PF3D7_1251100"	"PCOAH_00051530"	"PCYB_147550"	"PY17X_1466600"
"p_OG0000860"	"PCHAS_146640"	"PVX_101450"	"PBANKA_146410"	"PF3D7_1251200"	"PCOAH_00051520"	"PCYB_147560"	"PY17X_1466700"
"p_OG0000861"	"PCHAS_146650"	"PVX_101455"	"PBANKA_146420"	"PF3D7_1251300"	"PCOAH_00051510"	"PCYB_147570"	"PY17X_1466800"
"p_OG0000862"	"PCHAS_146670"	"PVX_101465"	"PBANKA_146450"	"PF3D7_1251500"	"PCOAH_00051490"	"PCYB_147590"	"PY17X_1467000"
"p_OG0000863"	"PCHAS_146680"	"PVX_101470"	"PBANKA_146460"	"PF3D7_1251600"	"PCOAH_00051480"	"PCYB_147600"	"PY17X_1467100"
"p_OG0000864"	"PCHAS_146690"	"PVX_101475"	"PBANKA_146470"	"PF3D7_1251700"	"PCOAH_00051470"	"PCYB_147610"	"PY17X_1467200"
"p_OG0000865"	"PCHAS_146700"	"PVX_101480"	"PBANKA_146480"	"PF3D7_1251800"	"PCOAH_00051460"	"PCYB_147620"	"PY17X_1467300"
"p_OG0000866"	"PCHAS_146710"	"PVX_101485"	"PBANKA_146490"	"PF3D7_1252100"	"PCOAH_00051430"	"PCYB_147630"	"PY17X_1467600"
"p_OG0000867"	"PCHAS_070230"	"PVX_092985"	"PBANKA_090110"	"PF3D7_1148000"	"PCOAH_00028140"	"PCYB_095320"	"PY17X_0902500"
"p_OG0000868"	"PCHAS_070240"	"PVX_092980"	"PBANKA_090120"	"PF3D7_1147900"	"PCOAH_00028130"	"PCYB_095310"	"PY17X_0902600"
"p_OG0000869"	"PCHAS_070260"	"PVX_092970"	"PBANKA_090140"	"PF3D7_1147700"	"PCOAH_00028110"	"PCYB_095290"	"PY17X_0902800"
"p_OG0000870"	"PCHAS_070270"	"PVX_092965"	"PBANKA_090150"	"PF3D7_1147600"	"PCOAH_00028100"	"PCYB_095280"	"PY17X_0902900"
"p_OG0000871"	"PCHAS_070280"	"PVX_092960"	"PBANKA_090160"	"PF3D7_1147500"	"PCOAH_00028090"	"PCYB_095270"	"PY17X_0903000"
"p_OG0000872"	"PCHAS_070300"	"PVX_092955"	"PBANKA_090180"	"PF3D7_1147300"	"PCOAH_00028070"	"PCYB_095260"	"PY17X_0903200"
"p_OG0000873"	"PCHAS_070310"	"PVX_092950"	"PBANKA_090190"	"PF3D7_1147200"	"PCOAH_00028060"	"PCYB_095250"	"PY17X_0903300"
"p_OG0000874"	"PCHAS_070330"	"PVX_092945"	"PBANKA_090210"	"PF3D7_1147000"	"PCOAH_00028040"	"PCYB_095240"	"PY17X_0903500"
"p_OG0000875"	"PCHAS_070340"	"PVX_092940"	"PBANKA_090220"	"PF3D7_1146900"	"PCOAH_00028030"	"PCYB_095230"	"PY17X_0903600"
"p_OG0000876"	"PCHAS_070370"	"PVX_092930"	"PBANKA_090250"	"PF3D7_1146700"	"PCOAH_00028010"	"PCYB_095210"	"PY17X_0903800"
"p_OG0000877"	"PCHAS_070380"	"PVX_092925"	"PBANKA_090260"	"PF3D7_1146600"	"PCOAH_00028000"	"PCYB_095200"	"PY17X_0903900"
"p_OG0000878"	"PCHAS_070390"	"PVX_092920"	"PBANKA_090270"	"PF3D7_1146500"	"PCOAH_00027990"	"PCYB_095190"	"PY17X_0904000"
"p_OG0000879"	"PCHAS_070420"	"PVX_092905"	"PBANKA_090300"	"PF3D7_1146100"	"PCOAH_00027970"	"PCYB_095160"	"PY17X_0904300"
"p_OG0000880"	"PCHAS_070430"	"PVX_092900"	"PBANKA_090310"	"PF3D7_1146000"	"PCOAH_00027960"	"PCYB_095150"	"PY17X_0904400"
"p_OG0000881"	"PCHAS_070440"	"PVX_092895"	"PBANKA_090320"	"PF3D7_1145800"	"PCOAH_00027940"	"PCYB_095140"	"PY17X_0904600"
"p_OG0000882"	"PCHAS_070450"	"PVX_092890"	"PBANKA_090330"	"PF3D7_1145700"	"PCOAH_00027930"	"PCYB_095130"	"PY17X_0904700"
"p_OG0000883"	"PCHAS_070460"	"PVX_092885"	"PBANKA_090340"	"PF3D7_1145600"	"PCOAH_00027920"	"PCYB_095120"	"PY17X_0904800"
"p_OG0000884"	"PCHAS_070470"	"PVX_092880"	"PBANKA_090350"	"PF3D7_1145500"	"PCOAH_00027910"	"PCYB_095110"	"PY17X_0904900"
"p_OG0000885"	"PCHAS_070480"	"PVX_092875"	"PBANKA_090360"	"PF3D7_1145400"	"PCOAH_00027900"	"PCYB_095100"	"PY17X_0905000"
"p_OG0000886"	"PCHAS_070490"	"PVX_092870"	"PBANKA_090370"	"PF3D7_1145300"	"PCOAH_00027890"	"PCYB_095090"	"PY17X_0905100"
"p_OG0000887"	"PCHAS_070500"	"PVX_092865"	"PBANKA_090380"	"PF3D7_1145200"	"PCOAH_00027880"	"PCYB_095080"	"PY17X_0905200"
"p_OG0000888"	"PCHAS_070510"	"PVX_092860"	"PBANKA_090390"	"PF3D7_1145100"	"PCOAH_00027870"	"PCYB_095070"	"PY17X_0905300"
"p_OG0000889"	"PCHAS_070520"	"PVX_092855"	"PBANKA_090400"	"PF3D7_1145000"	"PCOAH_00027860"	"PCYB_095060"	"PY17X_0905400"
"p_OG0000890"	"PCHAS_070530"	"PVX_092850"	"PBANKA_090410"	"PF3D7_1144900"	"PCOAH_00027850"	"PCYB_095050"	"PY17X_0905500"
"p_OG0000891"	"PCHAS_070550"	"PVX_092840"	"PBANKA_090430"	"PF3D7_1144700"	"PCOAH_00027820"	"PCYB_095030"	"PY17X_0905700"
"p_OG0000892"	"PCHAS_070560"	"PVX_092835"	"PBANKA_090440"	"PF3D7_1144600"	"PCOAH_00027810"	"PCYB_095020"	"PY17X_0905800"
"p_OG0000893"	"PCHAS_070570"	"PVX_092830"	"PBANKA_090450"	"PF3D7_1144500"	"PCOAH_00027800"	"PCYB_095010"	"PY17X_0905900"
"p_OG0000894"	"PCHAS_070580"	"PVX_092825"	"PBANKA_090460"	"PF3D7_1144400"	"PCOAH_00027790"	"PCYB_095000"	"PY17X_0906000"
"p_OG0000895"	"PCHAS_070600"	"PVX_092815"	"PBANKA_090480"	"PF3D7_1144200"	"PCOAH_00027780"	"PCYB_094980"	"PY17X_0906200"
"p_OG0000896"	"PCHAS_070610"	"PVX_092810"	"PBANKA_090490"	"PF3D7_1144100"	"PCOAH_00027770"	"PCYB_094970"	"PY17X_0906300"
"p_OG0000897"	"PCHAS_070620"	"PVX_092805"	"PBANKA_090500"	"PF3D7_1144000"	"PCOAH_00027760"	"PCYB_094960"	"PY17X_0906400"
"p_OG0000898"	"PCHAS_070640"	"PVX_092795"	"PBANKA_090520"	"PF3D7_1143800"	"PCOAH_00027740"	"PCYB_094940"	"PY17X_0906600"
"p_OG0000899"	"PCHAS_070650"	"PVX_092790"	"PBANKA_090530"	"PF3D7_1143700"	"PCOAH_00027730"	"PCYB_094930"	"PY17X_0906700"
"p_OG0000900"	"PCHAS_070660"	"PVX_092785"	"PBANKA_090540"	"PF3D7_1143600"	"PCOAH_00027720"	"PCYB_094920"	"PY17X_0906800"
"p_OG0000901"	"PCHAS_070670"	"PVX_092780"	"PBANKA_090550"	"PF3D7_1143500"	"PCOAH_00027710"	"PCYB_094910"	"PY17X_0906900"
"p_OG0000902"	"PCHAS_070680"	"PVX_092775"	"PBANKA_090560"	"PF3D7_1143400"	"PCOAH_00027700"	"PCYB_094900"	"PY17X_0907000"
"p_OG0000903"	"PCHAS_070690"	"PVX_092770"	"PBANKA_090570"	"PF3D7_1143300"	"PCOAH_00027690"	"PCYB_094890"	"PY17X_0907100"
"p_OG0000904"	"PCHAS_070700"	"PVX_092765"	"PBANKA_090580"	"PF3D7_1143200"	"PCOAH_00027680"	"PCYB_094880"	"PY17X_0907200"
"p_OG0000905"	"PCHAS_070710"	"PVX_092760"	"PBANKA_090590"	"PF3D7_1143100"	"PCOAH_00027670"	"PCYB_094870"	"PY17X_0907300"
"p_OG0000906"	"PCHAS_070720"	"PVX_092755"	"PBANKA_090600"	"PF3D7_1143000"	"PCOAH_00027660"	"PCYB_094860"	"PY17X_0907400"
"p_OG0000907"	"PCHAS_070730"	"PVX_092750"	"PBANKA_090610"	"PF3D7_1142900"	"PCOAH_00027650"	"PCYB_094850"	"PY17X_0907500"
"p_OG0000908"	"PCHAS_070760"	"PVX_092735"	"PBANKA_090640"	"PF3D7_1142600"	"PCOAH_00027600"	"PCYB_094810"	"PY17X_0907800"
"p_OG0000909"	"PCHAS_070770"	"PVX_092730"	"PBANKA_090650"	"PF3D7_1142500"	"PCOAH_00027590"	"PCYB_094800"	"PY17X_0907900"
"p_OG0000910"	"PCHAS_070780"	"PVX_092725"	"PBANKA_090660"	"PF3D7_1142400"	"PCOAH_00027580"	"PCYB_094790"	"PY17X_0908000"
"p_OG0000911"	"PCHAS_070790"	"PVX_092720"	"PBANKA_090670"	"PF3D7_1142300"	"PCOAH_00027570"	"PCYB_094780"	"PY17X_0908100"
"p_OG0000912"	"PCHAS_070800"	"PVX_092715"	"PBANKA_090680"	"PF3D7_1142200"	"PCOAH_00027560"	"PCYB_094770"	"PY17X_0908200"
"p_OG0000913"	"PCHAS_070810"	"PVX_092710"	"PBANKA_090690"	"PF3D7_1142100"	"PCOAH_00027550"	"PCYB_094760"	"PY17X_0908300"
"p_OG0000914"	"PCHAS_070820"	"PVX_092705"	"PBANKA_090700"	"PF3D7_1142000"	"PCOAH_00027540"	"PCYB_094750"	"PY17X_0908400"
"p_OG0000915"	"PCHAS_070830"	"PVX_092700"	"PBANKA_090710"	"PF3D7_1141900"	"PCOAH_00027530"	"PCYB_094740"	"PY17X_0908500"
"p_OG0000916"	"PCHAS_070840"	"PVX_092695"	"PBANKA_090720"	"PF3D7_1141800"	"PCOAH_00027520"	"PCYB_094730"	"PY17X_0908600"
"p_OG0000917"	"PCHAS_070850"	"PVX_092690"	"PBANKA_090730"	"PF3D7_1141700"	"PCOAH_00027510"	"PCYB_094720"	"PY17X_0908700"
"p_OG0000918"	"PCHAS_070860"	"PVX_092685"	"PBANKA_090740"	"PF3D7_1141600"	"PCOAH_00027500"	"PCYB_094710"	"PY17X_0908800"
"p_OG0000919"	"PCHAS_070880"	"PVX_092680"	"PBANKA_090750"	"PF3D7_1141500"	"PCOAH_00027490"	"PCYB_094700"	"PY17X_0908900"
"p_OG0000920"	"PCHAS_070900"	"PVX_092670"	"PBANKA_090770"	"PF3D7_1141300"	"PCOAH_00027480"	"PCYB_094680"	"PY17X_0909100"
"p_OG0000921"	"PCHAS_070910"	"PVX_092660"	"PBANKA_090780"	"PF3D7_1141200"	"PCOAH_00027470"	"PCYB_094670"	"PY17X_0909200"
"p_OG0000922"	"PCHAS_070940"	"PVX_092640"	"PBANKA_090810"	"PF3D7_1140900"	"PCOAH_00027440"	"PCYB_094640"	"PY17X_0909500"
"p_OG0000923"	"PCHAS_070950"	"PVX_092635"	"PBANKA_090820"	"PF3D7_1140800"	"PCOAH_00027430"	"PCYB_094630"	"PY17X_0909600"
"p_OG0000924"	"PCHAS_070960"	"PVX_092630"	"PBANKA_090830"	"PF3D7_1140700"	"PCOAH_00027420"	"PCYB_094620"	"PY17X_0909700"
"p_OG0000925"	"PCHAS_070980"	"PVX_092620"	"PBANKA_090850"	"PF3D7_1140500"	"PCOAH_00027400"	"PCYB_094600"	"PY17X_0909900"
"p_OG0000926"	"PCHAS_070990"	"PVX_092615"	"PBANKA_090860"	"PF3D7_1140400"	"PCOAH_00027390"	"PCYB_094590"	"PY17X_0910000"
"p_OG0000927"	"PCHAS_071000"	"PVX_092610"	"PBANKA_090870"	"PF3D7_1140300"	"PCOAH_00027380"	"PCYB_094580"	"PY17X_0910100"
"p_OG0000928"	"PCHAS_071010"	"PVX_092605"	"PBANKA_090880"	"PF3D7_1140200"	"PCOAH_00027370"	"PCYB_094570"	"PY17X_0910200"
"p_OG0000929"	"PCHAS_071020"	"PVX_092600"	"PBANKA_090890"	"PF3D7_1140100"	"PCOAH_00027360"	"PCYB_094560"	"PY17X_0910300"
"p_OG0000930"	"PCHAS_071040"	"PVX_092595"	"PBANKA_090910"	"PF3D7_1139900"	"PCOAH_00027350"	"PCYB_094550"	"PY17X_0910500"
"p_OG0000931"	"PCHAS_071050"	"PVX_092590"	"PBANKA_090920"	"PF3D7_1139800"	"PCOAH_00027340"	"PCYB_094540"	"PY17X_0910600"
"p_OG0000932"	"PCHAS_071090"	"PVX_092570"	"PBANKA_090960"	"PF3D7_1139300"	"PCOAH_00027300"	"PCYB_094500"	"PY17X_0911000"
"p_OG0000933"	"PCHAS_071100"	"PVX_092565"	"PBANKA_090970"	"PF3D7_1139200"	"PCOAH_00027290"	"PCYB_094490"	"PY17X_0911100"
"p_OG0000934"	"PCHAS_071110"	"PVX_092560"	"PBANKA_090980"	"PF3D7_1139100"	"PCOAH_00027280"	"PCYB_094480"	"PY17X_0911200"
"p_OG0000935"	"PCHAS_071130"	"PVX_092550"	"PBANKA_091000"	"PF3D7_1138700"	"PCOAH_00027260"	"PCYB_094460"	"PY17X_0911400"
"p_OG0000936"	"PCHAS_071140"	"PVX_092545"	"PBANKA_091010"	"PF3D7_1138600"	"PCOAH_00027250"	"PCYB_094450"	"PY17X_0911500"
"p_OG0000937"	"PCHAS_071150"	"PVX_092540"	"PBANKA_091020"	"PF3D7_1138500"	"PCOAH_00027240"	"PCYB_094440"	"PY17X_0911600"
"p_OG0000938"	"PCHAS_071160"	"PVX_092535"	"PBANKA_091030"	"PF3D7_1138400"	"PCOAH_00027230"	"PCYB_094430"	"PY17X_0911700"
"p_OG0000939"	"PCHAS_071170"	"PVX_092530"	"PBANKA_091040"	"PF3D7_1138300"	"PCOAH_00027220"	"PCYB_094420"	"PY17X_0911800"
"p_OG0000940"	"PCHAS_071180"	"PVX_092525"	"PBANKA_091050"	"PF3D7_1138200"	"PCOAH_00027210"	"PCYB_094410"	"PY17X_0911900"
"p_OG0000941"	"PCHAS_071190"	"PVX_092520"	"PBANKA_091060"	"PF3D7_1138100"	"PCOAH_00027200"	"PCYB_094400"	"PY17X_0912000"
"p_OG0000942"	"PCHAS_071200"	"PVX_092515"	"PBANKA_091070"	"PF3D7_1138000"	"PCOAH_00027190"	"PCYB_094390"	"PY17X_0912100"
"p_OG0000943"	"PCHAS_071210"	"PVX_092510"	"PBANKA_091080"	"PF3D7_1137900"	"PCOAH_00027180"	"PCYB_094380"	"PY17X_0912200"
"p_OG0000944"	"PCHAS_071220"	"PVX_092505"	"PBANKA_091090"	"PF3D7_1137800"	"PCOAH_00027170"	"PCYB_094370"	"PY17X_0912300"
"p_OG0000945"	"PCHAS_071230"	"PVX_092500"	"PBANKA_091100"	"PF3D7_1137700"	"PCOAH_00027160"	"PCYB_094360"	"PY17X_0912400"
"p_OG0000946"	"PCHAS_071240"	"PVX_092495"	"PBANKA_091110"	"PF3D7_1137600"	"PCOAH_00027150"	"PCYB_094350"	"PY17X_0912500"
"p_OG0000947"	"PCHAS_071250"	"PVX_092490"	"PBANKA_091120"	"PF3D7_1137500"	"PCOAH_00027140"	"PCYB_094340"	"PY17X_0912600"
"p_OG0000948"	"PCHAS_071260"	"PVX_092485"	"PBANKA_091130"	"PF3D7_1137400"	"PCOAH_00027130"	"PCYB_094330"	"PY17X_0912700"
"p_OG0000949"	"PCHAS_071270"	"PVX_092480"	"PBANKA_091140"	"PF3D7_1137300"	"PCOAH_00027120"	"PCYB_094320"	"PY17X_0912800"
"p_OG0000950"	"PCHAS_071280"	"PVX_092470"	"PBANKA_091150"	"PF3D7_1137200"	"PCOAH_00027110"	"PCYB_094300"	"PY17X_0912900"
"p_OG0000951"	"PCHAS_071290"	"PVX_092465"	"PBANKA_091160"	"PF3D7_1137100"	"PCOAH_00027100"	"PCYB_094290"	"PY17X_0913000"
"p_OG0000952"	"PCHAS_071300"	"PVX_092460"	"PBANKA_091170"	"PF3D7_1136900"	"PCOAH_00027090"	"PCYB_094280"	"PY17X_0913200"
"p_OG0000953"	"PCHAS_071310"	"PVX_092455"	"PBANKA_091180"	"PF3D7_1136800"	"PCOAH_00027070"	"PCYB_094270"	"PY17X_0913300"
"p_OG0000954"	"PCHAS_071330"	"PVX_092445"	"PBANKA_091200"	"PF3D7_1136600"	"PCOAH_00027050"	"PCYB_094250"	"PY17X_0913500"
"p_OG0000955"	"PCHAS_071350"	"PVX_092435"	"PBANKA_091220"	"PF3D7_1136400"	"PCOAH_00027030"	"PCYB_094230"	"PY17X_0913700"
"p_OG0000956"	"PCHAS_071360"	"PVX_092430"	"PBANKA_091230"	"PF3D7_1136300"	"PCOAH_00027020"	"PCYB_094220"	"PY17X_0913800"
"p_OG0000957"	"PCHAS_071370"	"PVX_092425"	"PBANKA_091240"	"PF3D7_1136200"	"PCOAH_00027010"	"PCYB_094210"	"PY17X_0913900"
"p_OG0000958"	"PCHAS_071380"	"PVX_092420"	"PBANKA_091250"	"PF3D7_1136100"	"PCOAH_00027000"	"PCYB_094200"	"PY17X_0914000"
"p_OG0000959"	"PCHAS_071390"	"PVX_092415"	"PBANKA_091260"	"PF3D7_1136000"	"PCOAH_00026990"	"PCYB_094190"	"PY17X_0914100"
"p_OG0000960"	"PCHAS_071400"	"PVX_092410"	"PBANKA_091270"	"PF3D7_1135900"	"PCOAH_00026980"	"PCYB_094180"	"PY17X_0914200"
"p_OG0000961"	"PCHAS_071410"	"PVX_092405"	"PBANKA_091280"	"PF3D7_1135800"	"PCOAH_00026970"	"PCYB_094170"	"PY17X_0914300"
"p_OG0000962"	"PCHAS_071420"	"PVX_092400"	"PBANKA_091290"	"PF3D7_1135700"	"PCOAH_00026960"	"PCYB_094160"	"PY17X_0914400"
"p_OG0000963"	"PCHAS_071430"	"PVX_092395"	"PBANKA_091300"	"PF3D7_1135600"	"PCOAH_00026950"	"PCYB_094150"	"PY17X_0914500"
"p_OG0000964"	"PCHAS_071440"	"PVX_092390"	"PBANKA_091310"	"PF3D7_1135500"	"PCOAH_00026940"	"PCYB_094140"	"PY17X_0914600"
"p_OG0000965"	"PCHAS_093280"	"PVX_092375"	"PBANKA_091320"	"PF3D7_1135300"	"PCOAH_00026920"	"PCYB_094110"	"PY17X_0914700"
"p_OG0000966"	"PCHAS_093260"	"PVX_092365"	"PBANKA_091340"	"PF3D7_1135100"	"PCOAH_00026900"	"PCYB_094090"	"PY17X_0914900"
"p_OG0000968"	"PCHAS_093240"	"PVX_092355"	"PBANKA_091360"	"PF3D7_1134900"	"PCOAH_00026890"	"PCYB_094080"	"PY17X_0915100"
"p_OG0000969"	"PCHAS_093230"	"PVX_092350"	"PBANKA_091370"	"PF3D7_1134800"	"PCOAH_00026880"	"PCYB_094070"	"PY17X_0915200"
"p_OG0000970"	"PCHAS_093220"	"PVX_092345"	"PBANKA_091380"	"PF3D7_1134700"	"PCOAH_00026870"	"PCYB_094060"	"PY17X_0915300"
"p_OG0000971"	"PCHAS_093210"	"PVX_092335"	"PBANKA_091390"	"PF3D7_1134500"	"PCOAH_00026850"	"PCYB_094040"	"PY17X_0915400"
"p_OG0000972"	"PCHAS_093200"	"PVX_092330"	"PBANKA_091400"	"PF3D7_1134400"	"PCOAH_00026840"	"PCYB_094030"	"PY17X_0915500"
"p_OG0000973"	"PCHAS_093180"	"PVX_092320"	"PBANKA_091420"	"PF3D7_1134200"	"PCOAH_00026820"	"PCYB_094010"	"PY17X_0915700"
"p_OG0000974"	"PCHAS_093170"	"PVX_092315"	"PBANKA_091430"	"PF3D7_1134100"	"PCOAH_00026810"	"PCYB_094000"	"PY17X_0915800"
"p_OG0000975"	"PCHAS_093160"	"PVX_092310"	"PBANKA_091440"	"PF3D7_1134000"	"PCOAH_00026780"	"PCYB_093990"	"PY17X_0915900"
"p_OG0000976"	"PCHAS_093150"	"PVX_092305"	"PBANKA_091450"	"PF3D7_1133900"	"PCOAH_00026770"	"PCYB_093980"	"PY17X_0916000"
"p_OG0000977"	"PCHAS_093140"	"PVX_092300"	"PBANKA_091460"	"PF3D7_1133800"	"PCOAH_00026740"	"PCYB_093970"	"PY17X_0916100"
"p_OG0000978"	"PCHAS_093130"	"PVX_092290"	"PBANKA_091470"	"PF3D7_1133700"	"PCOAH_00026730"	"PCYB_093960"	"PY17X_0916200"
"p_OG0000979"	"PCHAS_093120"	"PVX_092285"	"PBANKA_091480"	"PF3D7_1133600"	"PCOAH_00026720"	"PCYB_093950"	"PY17X_0916300"
"p_OG0000980"	"PCHAS_093110"	"PVX_092280"	"PBANKA_091490"	"PF3D7_1133500"	"PCOAH_00026710"	"PCYB_093940"	"PY17X_0916400"
"p_OG0000981"	"PCHAS_093100"	"PVX_092275"	"PBANKA_091500"	"PF3D7_1133400"	"PCOAH_00026700"	"PCYB_093930"	"PY17X_0916500"
"p_OG0000982"	"PCHAS_093090"	"PVX_092270"	"PBANKA_091510"	"PF3D7_1133300"	"PCOAH_00026690"	"PCYB_093920"	"PY17X_0916600"
"p_OG0000983"	"PCHAS_093080"	"PVX_092265"	"PBANKA_091520"	"PF3D7_1133200"	"PCOAH_00026680"	"PCYB_093910"	"PY17X_0916700"
"p_OG0000984"	"PCHAS_093070"	"PVX_092260"	"PBANKA_091530"	"PF3D7_1133100"	"PCOAH_00026670"	"PCYB_093900"	"PY17X_0916800"
"p_OG0000985"	"PCHAS_093050"	"PVX_092250"	"PBANKA_091550"	"PF3D7_1132900"	"PCOAH_00026660"	"PCYB_093890"	"PY17X_0917000"
"p_OG0000986"	"PCHAS_093040"	"PVX_092245"	"PBANKA_091560"	"PF3D7_1132800"	"PCOAH_00026650"	"PCYB_093880"	"PY17X_0917100"
"p_OG0000987"	"PCHAS_093030"	"PVX_092240"	"PBANKA_091570"	"PF3D7_1132700"	"PCOAH_00026640"	"PCYB_093870"	"PY17X_0917200"
"p_OG0000988"	"PCHAS_093020"	"PVX_092235"	"PBANKA_091580"	"PF3D7_1132600"	"PCOAH_00026630"	"PCYB_093860"	"PY17X_0917300"
"p_OG0000989"	"PCHAS_093010"	"PVX_092230"	"PBANKA_091590"	"PF3D7_1132500"	"PCOAH_00026620"	"PCYB_093850"	"PY17X_0917400"
"p_OG0000990"	"PCHAS_093000"	"PVX_092225"	"PBANKA_091600"	"PF3D7_1132400"	"PCOAH_00026610"	"PCYB_093840"	"PY17X_0917500"
"p_OG0000991"	"PCHAS_092990"	"PVX_092220"	"PBANKA_091610"	"PF3D7_1132300"	"PCOAH_00026600"	"PCYB_093830"	"PY17X_0917600"
"p_OG0000992"	"PCHAS_092980"	"PVX_092215"	"PBANKA_091620"	"PF3D7_1132200"	"PCOAH_00026590"	"PCYB_093820"	"PY17X_0917700"
"p_OG0000993"	"PCHAS_092970"	"PVX_092210"	"PBANKA_091630"	"PF3D7_1132100"	"PCOAH_00026580"	"PCYB_093810"	"PY17X_0917800"
"p_OG0000994"	"PCHAS_092960"	"PVX_092205"	"PBANKA_091640"	"PF3D7_1132000"	"PCOAH_00026570"	"PCYB_093800"	"PY17X_0917900"
"p_OG0000995"	"PCHAS_092950"	"PVX_092200"	"PBANKA_091650"	"PF3D7_1131900"	"PCOAH_00026560"	"PCYB_093790"	"PY17X_0918000"
"p_OG0000996"	"PCHAS_092940"	"PVX_092195"	"PBANKA_091660"	"PF3D7_1131800"	"PCOAH_00026550"	"PCYB_093780"	"PY17X_0918100"
"p_OG0000997"	"PCHAS_092930"	"PVX_092180"	"PBANKA_091670"	"PF3D7_1131500"	"PCOAH_00026510"	"PCYB_093750"	"PY17X_0918300"
"p_OG0000998"	"PCHAS_092920"	"PVX_092175"	"PBANKA_091680"	"PF3D7_1131400"	"PCOAH_00026500"	"PCYB_093740"	"PY17X_0918400"
"p_OG0000999"	"PCHAS_092900"	"PVX_092165"	"PBANKA_091700"	"PF3D7_1131200"	"PCOAH_00026490"	"PCYB_093720"	"PY17X_0918600"
"p_OG0001000"	"PCHAS_092890"	"PVX_092160"	"PBANKA_091710"	"PF3D7_1131100"	"PCOAH_00026480"	"PCYB_093710"	"PY17X_0918700"
"p_OG0001001"	"PCHAS_092880"	"PVX_092155"	"PBANKA_091720"	"PF3D7_1131000"	"PCOAH_00026470"	"PCYB_093700"	"PY17X_0918800"
"p_OG0001002"	"PCHAS_092870"	"PVX_092150"	"PBANKA_091730"	"PF3D7_1130900"	"PCOAH_00026460"	"PCYB_093690"	"PY17X_0918900"
"p_OG0001003"	"PCHAS_092860"	"PVX_092145"	"PBANKA_091740"	"PF3D7_1130800"	"PCOAH_00026450"	"PCYB_093680"	"PY17X_0919000"
"p_OG0001004"	"PCHAS_092840"	"PVX_092135"	"PBANKA_091770"	"PF3D7_1130600"	"PCOAH_00026430"	"PCYB_093660"	"PY17X_0919200"
"p_OG0001005"	"PCHAS_092830"	"PVX_092130"	"PBANKA_091780"	"PF3D7_1130500"	"PCOAH_00026420"	"PCYB_093650"	"PY17X_0919300"
"p_OG0001006"	"PCHAS_092820"	"PVX_092125"	"PBANKA_091790"	"PF3D7_1130400"	"PCOAH_00026410"	"PCYB_093640"	"PY17X_0919400"
"p_OG0001007"	"PCHAS_092810"	"PVX_092120"	"PBANKA_091800"	"PF3D7_1130200"	"PCOAH_00026400"	"PCYB_093630"	"PY17X_0919700"
